trape|trape|ip_tracking|https://github.com/boxug/trape.git|git|python,git
trojanizer|trojanizer|null|https://github.com/r00t-3xp10it/trojanizer.git|git|git
txtool|txtool|exploitation_tools|https://github.com/kuburan/txtool.git|git|python,git
volatility|volatility|forensics_tools|https://github.com/volatilityfoundation/volatility.git|git|python,git
w3af|w3af|web_hacking|https://github.com/andresriancho/w3af.git|git|python,git
w3m|w3m|package|null|package_manager|null
wafw00f|wafw00f|null|https://github.com/EnableSecurity/wafw00f.git|git|python,git
webdav|webdav|web_hacking|https://github.com/hacdias/webdav.git|git|golang,git
webpwn3r|webpwn3r|null|https://github.com/zigoo0/webpwn3r.git|git|python,git
websploit|websploit|web_hacking,exploitation_tools|https://github.com/websploit/websploit.git|git|python,git
weeman|weeman|null|https://github.com/evait-security/weeman.git|git|python,git
weevely3|weevely3|null|https://github.com/epinna/weevely3.git|git|python,git
wfdroid-termux|wfdroid-termux|null|https://github.com/bytezcrew/wfdroid-termux.git|git|git
wfuzz|wfuzz|web_hacking|https://github.com/xmendez/wfuzz.git|git|python,git
wget|wget|package|null|package_manager|null
wifi-hacker|wifi-hacker|wireless_testing|https://github.com/esc0rtd3w/wifi-hacker.git|git|git
WifiGod|WifiGod|wireless_testing|https://github.com/waseem-sajjad/WifiGod.git|git|python,git
wifiphisher|wifiphisher|wireless_testing|https://github.com/wifiphisher/wifiphisher.git|git|python,git
wifitap|wifitap|wireless_testing|https://github.com/GDSSecurity/wifitap.git|git|python,git
wifite2|wifite2|wireless_testing|https://github.com/derv82/wifite2.git|git|python,git
wifite|wifite|wireless_testing|https://github.com/derv82/wifite.git|git|python,git
wifresti|wifresti|wireless_testing|https://github.com/LionSec/wifresti.git|git|python,git
wirespy|wirespy|wireless_testing|https://github.com/AresS31/wirespy.git|git|git
wpscan|wpscan|information_gathering,vulnerability_scanner,web_hacking|https://github.com/wpscanteam/wpscan.git|git|ruby,git
wreckuests|wreckuests|null|https://github.com/JamesJGoodwin/wreckuests.git|git|python,git
xerosploit|xerosploit|exploitation_tools|https://github.com/LionSec/xerosploit.git|git|python,git
xplico|xplico|forensics_tools|https://gitlab.com/kalilinux/packages/xplico.git|git|clang,gcc,php,git
xspy|xspy|sniffing_spoofing|https://github.com/mnp/xspy.git|git|clang,gcc,git
xsser|xsser|web_hacking|https://github.com/epsylon/xsser.git|git|python,git
yersinia|yersinia|vulnerability_scanner,exploitation_tools|https://github.com/tomac/yersinia.git|git|clang,gcc,git
zaproxy|zaproxy|web_hacking|https://github.com/zaproxy/zaproxy.git|git|python,php,git
zarp|zarp|null|https://github.com/hatRiot/zarp.git|git|python,git
zip|zip|package|null|package_manager|null
zirikatu|zirikatu|null|https://github.com/pasahitz/zirikatu.git|git|git
crunch|crunch|password_attack|null|package_manager|null
lua|lua|programming_language|null|package_manager|null
edb-debugger|edb-debugger|reverse_engineering|null|package_manager|null
zVirus-Gen|zVirus-Gen|null|https://github.com/ZechBron/zVirus-Gen.git|git|git
nasm|nasm|programming_language|null|package_manager|null
Keylogger|Keylogger|null|https://github.com/aydinnyunus/Keylogger.git|git|python,git
XLR8_BOMBER|XLR8_BOMBER|null|https://github.com/anubhavanonymous/XLR8_BOMBER.git|git|git
b0mb3r|b0mb3r|null|https://github.com/Denishnc/b0mb3r.git|git|python,git
Tbomb|Tbomb|null|https://github.com/TheSpeedX/TBomb.git|git|python,git
flashsploit|flashsploit|exploitation_tools|https://github.com/thewhiteh4t/flashsploit.git|git|python,git
killcast|killcast|null|https://github.com/thewhiteh4t/killcast.git|git|python,git
MITMf|MITMf|sniffing_spoofing|https://github.com/byt3bl33d3r/MITMf.git|git|python2,git
sherlock|sherlock|information_gathering|https://github.com/sherlock-project/sherlock.git|git|python,git
ettercap|ettercap|sniffing_spoofing|null|package_manager|null
Reconnoitre|Reconnoitre|information_gathering,vulnerability_scanner|https://github.com/codingo/Reconnoitre.git|git|python,git
infect|infect|null|https://github.com/noob-hackers/infect.git|git|git
SIGIT|SIGIT|information_gathering|https://github.com/termuxhackers-id/SIGIT.git|git|python,git
mitmAP|mitmAP|sniffing_spoofing|https://github.com/xdavidhu/mitmAP.git|git|python,git
katoolin|katooling|null|https://github.com/LionSec/katoolin.git|git|python2,git
SARA|SARA|null|https://github.com/termuxhackers-id/SARA.git|git|python,git
zphisher|zphisher|information_gathering|https://github.com/htr-tech/zphisher.git|git|php,nodejs,git
check-ip|check-ip|information_gathering|https://github.com/1RaY-1/check-ip.git|git|gcc,git
MHDDoS|MHDDoS|ddos|https://github.com/MHProDev/MHDDoS.git|git|python,git
nexphisher|nexphisher|information_gathering|https://github.com/htr-tech/nexphisher.git|git|git,php,curl
blackeye|blackeye|null|https://github.com/An0nUD4Y/blackeye.git|git|wget,unzip,curl,php,git
zeal-kali-installer|zeal-kali-installer|null|https://github.com/1RaY-1/zeal-kali-installer.git|git|git
torbrowser-launcher|torbrowser-launcher|null|null|package_manager|null
smsbaher|smsbaher|null|https://github.com/Antaskin/smsbaher.git|git|python3,git
truecrack|truecrack|password_attack|https://github.com/lvaccaro/truecrack.git|git|gcc,clang,python,git
sucrack|sucrack|password_attack|https://github.com/hemp3l/sucrack.git|git|gcc,git
arping|arping|information_gathering|https://github.com/ThomasHabets/arping.git|git|,git
fping|fping|information_gathering|https://github.com/schweikert/fping.git|git|gcc,perl,git
bully|bully|wireless_testing|https://github.com/wiire-a/bully.git|git|gcc,lua,git
galleta|galleta|forensics_tools|null|package_manager|null
unix-privesc-check|unix-privesc-check|vulnerability_scanner|https://github.com/pentestmonkey/unix-privesc-check.git|git|git
javasnoop|javasnoop|reverse_engineering|https://github.com/carterjones/javasnoop.git|git|git
chkrootkit|chkrootkit|vulnerability_scanner|https://github.com/installation/chkrootkit.git|git|git
can-utils|can-utils|automotive|https://github.com/linux-can/can-utils.git|git|gcc,git
php-reverse-shell|php-reverse-shell|exploitation_tools|https://github.com/pentestmonkey/php-reverse-shell.git|git|php,git
mat2|mat2|null|null|package_manager|null
rkhunter|rkhunter|vulnerability_scanner|null|package_manager|null
lmd|lmd|null|https://github.com/installation/lmd.git|git|git
ImHex|ImHex|reverse_engineering|https://github.com/WerWolv/ImHex.git|git|g++,python,git
smali|smali|reverse_engineering|https://github.com/JesusFreke/smali.git|git|git
rizin|rizin|reverse_engineering|https://github.com/rizinorg/rizin.git|git|gcc,g++,python3,git
cutter|cutter|reverse_engineering|https://github.com/rizinorg/cutter.git|git|cmake,git
automotive_software|as|automotive|https://github.com/autoas/as.git|git|cmake,gcc,g++,git
netsniff-ng|netsniff-ng|sniffing_spoofing|https://github.com/netsniff-ng/netsniff-ng.git|git|gcc,make,git
voiphopper|voiphopper|vulnerability_scanner|https://github.com/iknowjason/voiphopper.git|git|gcc,make,git
pdfid|pdfid|forensics_tools|https://gitlab.com/kalilinux/packages/pdfid.git|git|python3,git
cymothoa|cymothoa|maintaining_access|null|package_manager|null
CamHacker|CamHacker|information_gathering,sniffing_spoofing|https://github.com/KasRoudra/CamHacker.git|git|git,php,curl,wget,php
kali-anonsurf|kali-anonsurf|null|https://github.com/Und3rf10w/kali-anonsurf.git|git|git
ike-scan|ike-scan|information_gathering|null|package_manager|null
spiderfoot|spiderfoot|information_gathering|https://github.com/smicallef/spiderfoot.git|git|python3,python3-pip,git
python3-shodan|python3-shodan|information_gathering|null|package_manager|null
ghost_eye|ghost_eye|information_gathering|https://github.com/BullsEye0/ghost_eye.git|git|python3,python3-pip,git
wig|wig|web_hacking|null|package_manager|null
fcrackzip|fcrackzip|password_attack|null|package_manager|null
ophcrack|ophcrack|password_attack|null|package_manager|null
webshells|webshells|web_hacking|https://github.com/BlackArch/webshells.git|git|php,perl,gcc,git
evilginx2|evilginx2|null|https://github.com/kgretzky/evilginx2.git|git|make,git
android_hid|android_hid|null|https://github.com/androidmalware/android_hid.git|git|git
zenmap-linux-installer|zenmap-linux-installer|information_gathering,vulnerability_scanner|https://github.com/1RaY-1/zenmap-linux-installer.git|git|nmap,python3,git
kalitorify|kalitorify|null|https://github.com/brainfucksec/kalitorify.git|git|tor,curl,make,git
ZipBomb|ZipBomb|null|https://github.com/abdulfatir/ZipBomb.git|git|python2,git
nmapAutomator|nmapAutomator|information_gathering,vulnerability_scanner|https://github.com/21y4d/nmapAutomator.git|git|nmap,ffuf,gobuster,git
