Kits_Dh-All|Dh-All|T_Termux|https://github.com/DH-AL/Dh-All|git
Kits_All-in-One|All-in-One|T_Termux|https://github.com/CjE369/All-in-One|git
Kits_Hacking-Tools|Hacking-Tools|T_Termux|https://github.com/mrprogrammer2938/hackingtools|git
Kits_Black-Tool-Termux|Black-Tool-Termux|T_Termux|https://github.com/mrprogrammer2938/Black-Tool-Termux|git
Kits_A-tool|A-tool|T_Termux|https://github.com/asu765/A-tool|git
Termux-Games|Termux-Games|T_Termux|https://github.com/khansaad1275/Termux-Games|git
Infoooze|Infoooze|T_Termux|https://github.com/7ORP3DO/infoooze|git
TORhunter|TORhunter|T_Termux|https://github.com/Err0r-ICA/TORhunter|git
MailFinder|MailFinder|T_Termux|https://github.com/mishakorzik/MailFinder|git
Free-Proxy|Free-Proxy|T_Termux|https://github.com/mishakorzik/Free-Proxy|git
Gmail-Hack|Gmail-Hack|T_Termux|https://github.com/mishakorzik/Gmail-Hack|git
AndroFetch|AndroFetch|T_Termux|https://github.com/laraib07/androfetch|git
Xteam|Xteam|T_Termux|https://github.com/xploitstech/Xteam|git
TermuxCyberArmy|TermuxCyberArmy|T_Termux|https://github.com/Err0r-ICA/TermuxCyberArmy|git
zVirus-Gen|zVirus-Gen|T_Termux|https://github.com/ZechBron/zVirus-Gen|git
IpHack|IpHack|T_Termux|https://github.com/mishakorzik/IpHack|git
UserFinder|UserFinder|T_Termux|https://github.com/mishakorzik/UserFinder|git
AdminHack|AdminHack|T_Termux|https://github.com/mishakorzik/AdminHack|git
AllHackingTools|AllHackingTools|T_Termux|https://github.com/mishakorzik/AllHackingTools|git
007-TheBond|007-TheBond|T_Termux|https://github.com/Deadshot0x7/007-TheBond|git
Host|Host|T_Termux|https://github.com/htr-tech/host|git
ShortUrl|ShortUrl|T_Termux|https://github.com/htr-tech/shorturl|git
T-Style|T-Style|T_Termux|https://github.com/htr-tech/tstyle|git
Termux-Style|Termux-Style|T_Termux|https://github.com/adi1090x/termux-style|git
Termux-Desktop|Termux-Desktop|T_Termux|https://github.com/adi1090x/termux-desktop|git
Kits_onex|onex|T_Termux|https://github.com/rajkumardusad/onex|git
H-SPLOIT|H-SPLOIT|T_Termux|https://github.com/jravis-8520/h-sploit|git
Cracker-Tool|Cracker-Tool|T_Termux|https://github.com/cracker911181/Cracker-Tool|git
b3x|b3x|T_Termux|https://github.com/joaroque/b3x|git
Snap|Snap|T_Termux|https://github.com/noob-hackers/snap|git
M-wiz|M-wiz|T_Termux|https://github.com/noob-hackers/m-wiz|git
Infect|Infect|T_Termux|https://github.com/noob-hackers/infect|git
Hacklock|Hacklock|T_Termux|https://github.com/noob-hackers/hacklock|git
Ighack|Ighack|T_Termux|https://github.com/noob-hackers/ighack|git
mrphish|mrphish|T_Termux|https://github.com/noob-hackers/mrphish|git
Hackinfinity AnonSurf|AnonSurf|A_Anonymity|https://github.com/Hackinfinity/anonsurf|git
fragroute|fragroute|IG_Information_Gathering|https://gitlab.com/kalilinux/packages/fragroute.git|git|clang,gcc,git
fsociety|fsociety|null|https://github.com/Manisso/fsociety.git|git|python,git
fuckshitup|fuckshitup|null|https://github.com/Smaash/fuckshitup.git|git|php,git
fuxploider|fuxploider|null|https://github.com/almandin/fuxploider.git|git|python,git
galleta|galleta|DF_Digital_Forensics|null|ST_System_Tools|null
gasmask|gasmask|null|https://github.com/twelvesec/gasmask.git|git|python,git
gcat|gcat|null|https://github.com/byt3bl33d3r/gcat.git|git|python,git
gcc|gcc|PL_Programming_Language|null|ST_System_Tools|null
get|get|ST_System_Tools|https://github.com/peterpt/get.git|git|git
ghost-phisher|ghost-phisher|IG_Information_Gathering|https://github.com/savio-code/ghost-phisher.git|git|python,git
ghost_eye|ghost_eye|IG_Information_Gathering|https://github.com/BullsEye0/ghost_eye.git|git|python3,python3-pip,git
giskismet|giskismet|WT_Wireless_Testing|https://github.com/xtr4nge/giskismet.git|git|perl,git
git|git|package|null|ST_System_Tools|null
gobuster|gobuster|WAH_Web_Application_Hacking|https://github.com/OJ/gobuster.git|git|golang,git
golang|golang|PL_Programming_Language|null|ST_System_Tools|null
golismero|golismero|IG_Information_Gathering|https://github.com/golismero/golismero.git|git|python,git
goofile|goofile|IG_Information_Gathering|https://gitlab.com/kalilinux/packages/goofile.git|git|python,git
grabcam|grabcam|IG_Information_Gathering|https://github.com/noob-hackers/grabcam.git|git|git,php,curl
hURL|hURL|WAH_Web_Application_Hacking|https://github.com/fnord0/hURL.git|git|perl,git
hacklock|hacklock|IG_Information_Gathering|https://github.com/noob-hackers/hacklock.git|git|git
hacktronian|hacktronian|null|https://github.com/thehackingsage/hacktronian.git|git|git
hakkuframework|hakkuframework|null|https://github.com/4shadoww/hakkuframework.git|git|python,git
hammer|hammer|ddos|https://github.com/cyweb/hammer.git|git|python,git
hash-generator|hash-generator|PH_Password_Attacks|https://github.com/CiKu370/hash-generator.git|git|python,git
hashcat|hashcat|PH_Password_Attacks|https://github.com/hashcat/hashcat.git|git|clang,gcc,git
hasherdotid|hasherdotid|PH_Password_Attacks|https://github.com/galauerscrew/hasherdotid.git|git|python,git
hasher|hasher|PH_Password_Attacks|https://github.com/CiKu370/hasher.git|git|python,git
httptunnel|httptunnel|maintaining_access|https://github.com/larsbrinkhoff/httptunnel.git|git|clang,gcc,git
hulk|hulk|ddos|https://github.com/grafov/hulk.git|git|python,git
hydra|hydra|stress_testing,PH_Password_Attacks|null|ST_System_Tools|null
iSMTP|ipwn|IG_Information_Gathering|https://github.com/altjx/ipwn.git|git|python,git
ike-scan|ike-scan|IG_Information_Gathering|null|ST_System_Tools|null
infect|infect|null|https://github.com/noob-hackers/infect.git|git|git
intrace|intrace|IG_Information_Gathering|https://github.com/robertswiecki/intrace.git|git|clang,gcc,git
javasnoop|javasnoop|RE_Reverse_Engineering|https://github.com/carterjones/javasnoop.git|git|git
jboss-autopwn|jboss-autopwn|null|https://github.com/SpiderLabs/jboss-autopwn.git|git|git
johnny|johnny|PH_Password_Attacks|https://github.com/shinnok/johnny.git|git|clang,gcc,g++,git
joomscan|joomscan|WAH_Web_Application_Hacking|https://github.com/rezasp/joomscan.git|git|perl,git
jsql-injection|jsql-injection|VA_Vulnerability_Analysis|https://github.com/ron190/jsql-injection.git|git|php,git
kali-anonsurf|kali-anonsurf|A_Anonymity|https://github.com/Und3rf10w/kali-anonsurf.git|git|git
kalibrate-rtl|kalibrate-rtl|WT_Wireless_Testing|https://github.com/steve-m/kalibrate-rtl.git|git|clang,gcc,g++,git
kalitorify|kalitorify|null|https://github.com/brainfucksec/kalitorify.git|git|tor,curl,make,git
katoolin|katooling|null|https://github.com/LionSec/katoolin.git|git|python2,git
keimpx|keimpx|PH_Password_Attacks|https://github.com/inquisb/keimpx.git|git|python,git
kickthemout|kickthemout|WT_Wireless_Testing|https://github.com/k4m4/kickthemout.git|git|python,git
killcast|killcast|null|https://github.com/thewhiteh4t/killcast.git|git|python,git
killchain|killchain|null|https://github.com/ruped24/killchain.git|git|python,git
killerbee|killerbee|WT_Wireless_Testing|https://github.com/riverloopsec/killerbee.git|git|python,clang,gcc,g++,git
killshot|killshot|null|https://github.com/bahaabdelwahed/killshot.git|git|ruby,git
kwetza|kwetza|null|https://github.com/sensepost/kwetza.git|git|python,git
leviathan|leviathan|null|https://github.com/tearsecurity/leviathan.git|git|python,git
lmd|lmd|null|https://github.com/installation/lmd.git|git|git
lscript|lscript|null|https://github.com/arismelachroinos/lscript.git|git|git
lua|lua|PL_Programming_Language|null|ST_System_Tools|null
lynis|lynis|VA_Vulnerability_Analysis|https://github.com/CISOfy/lynis.git|git|git
maskphish|maskphish|IG_Information_Gathering,WAH_Web_Application_Hacking|https://github.com/jaykali/maskphish.git|git|git,curl
maskprocessor|maskprocessor|PH_Password_Attacks|https://github.com/hashcat/maskprocessor.git|git|clang,gcc,git
masscan|masscan|IG_Information_Gathering|https://github.com/robertdavidgraham/masscan.git|git|clang,gcc,git
mat2|mat2|null|null|ST_System_Tools|null
metasploit-framework|msfinstall|EF_Exploit_Frameworks|https://raw.githubusercontent.com/rapid7/metasploit-omnibus/master/config/templates/metasploit-framework-wrappers/msfupdate.erb|curl|curl
mfcuk|mfcuk|WT_Wireless_Testing|https://github.com/nfc-tools/mfcuk.git|git|clang,gcc,git
mfoc|mfoc|WT_Wireless_Testing|https://github.com/nfc-tools/mfoc.git|git|clang,gcc,git
mfterm|mfterm|WT_Wireless_Testing|https://github.com/4ZM/mfterm.git|git|clang,gcc,git
mitmAP|mitmAP|SS_Sniffing_Spoofing|https://github.com/xdavidhu/mitmAP.git|git|python,git
mitmproxy|mitmproxy|SS_Sniffing_Spoofing|https://github.com/mitmproxy/mitmproxy.git|git|python,git
morpheus|morpheus|null|https://github.com/r00t-3xp10it/morpheus.git|git|python,git
msfpc|msfpc|EF_Exploit_Frameworks|https://github.com/g0tmi1k/msfpc.git|git|git
multimon-ng|multimon-ng|WT_Wireless_Testing|https://github.com/EliasOenal/multimon-ng.git|git|python,clang,gcc,git
nano|nano|package|null|ST_System_Tools|null
nasm|nasm|PL_Programming_Language|null|ST_System_Tools|null
netattack2|netattack2|WT_Wireless_Testing|https://github.com/chrizator/netattack2.git|git|python,git
netattack|netattack|WT_Wireless_Testing|https://github.com/chrizator/netattack.git|git|python,git
netdiscover|netdiscover|null|https://github.com/alexxy/netdiscover.git|git|git
netsniff-ng|netsniff-ng|SS_Sniffing_Spoofing|https://github.com/netsniff-ng/netsniff-ng.git|git|gcc,make,git
nexphisher|nexphisher|T_Termux|https://github.com/htr-tech/nexphisher.git|git|git,php,curl
nginx|nginx|WS_Web_Servers,package|null|ST_System_Tools|null
nikto|nikto|IG_Information_Gathering|https://github.com/sullo/nikto.git|git|perl,git
nishang|nishang|maintaining_access|https://github.com/samratashok/nishang.git|git|git
nmapAutomator|nmapAutomator|IG_Information_Gathering,VA_Vulnerability_Analysis|https://github.com/21y4d/nmapAutomator.git|git|nmap,ffuf,gobuster,git
nmap|nmap|IG_Information_Gathering,VA_Vulnerability_Analysis|null|ST_System_Tools|null
nodejs|nodejs|PL_Programming_Language|null|ST_System_Tools|null
nodexp|nodexp|null|https://github.com/esmog/nodexp.git|git|python,git
noisy|noisy|null|https://github.com/1tayH/noisy.git|git|python,git
onioff|onioff|null|https://github.com/k4m4/onioff.git|git|python,git
openvas|openvas|VA_Vulnerability_Analysis|https://github.com/greenbone/openvas.git|git|clang,gcc,git
ophcrack|ophcrack|PH_Password_Attacks|null|ST_System_Tools|null
osrframework|osrframework|IG_Information_Gathering|https://github.com/i3visio/osrframework.git|git|python,git
p0f|p0f|DF_Digital_Forensics|https://gitlab.com/kalilinux/packages/p0f.git|git|clang,gcc,g++,git
patator|patator|PH_Password_Attacks|https://gitlab.com/kalilinux/packages/patator.git|git|python,git
pdf-parser|pdf-parser|DF_Digital_Forensics|https://gitlab.com/kalilinux/packages/pdf-parser.git|git|python,git
pdfid|pdfid|DF_Digital_Forensics|https://gitlab.com/kalilinux/packages/pdfid.git|git|python3,git
peepdf|peepdf|null|https://github.com/jesparza/peepdf.git|git|python,git
perl|perl|PL_Programming_Language|null|ST_System_Tools|null
php-reverse-shell|php-reverse-shell|EF_Exploit_Frameworks|https://github.com/pentestmonkey/php-reverse-shell.git|git|php,git
php|php|PL_Programming_Language|null|ST_System_Tools|null
pixiewps|pixiewps|WT_Wireless_Testing|https://github.com/wiire-a/pixiewps.git|git|clang,gcc,git
plecost|plecost|WAH_Web_Application_Hacking|https://github.com/iniqua/plecost.git|git|python,git
powerfuzzer|powerfuzzer|VA_Vulnerability_Analysis|https://gitlab.com/marcinguy/powerfuzzer.git|git|python,git
proxystrike|proxystrike|WAH_Web_Application_Hacking|https://github.com/qunxyz/proxystrike.git|git|python,git
pupy|pupy|null|https://github.com/n1nj4sec/pupy|git|python,git
pwnat|pwnat|maintaining_access|https://github.com/samyk/pwnat.git|git|clang,gcc,git
pybluez|pybluez|null|https://github.com/karulis/pybluez.git|git|python,git
pydictor|pydictor|null|https://github.com/LandGrey/pydictor.git|git|python,git
pyphisher|pyphisher|IG_Information_Gathering,WAH_Web_Application_Hacking|https://github.com/KasRoudra/pyphisher.git|git|python,wget,curl,php,unzip
python3-shodan|python3-shodan|IG_Information_Gathering|null|ST_System_Tools|null
python|python|PL_Programming_Language|null|ST_System_Tools|null
qark|qark|A_Android|https://github.com/linkedin/qark.git|git|python,git
rang3r|rang3r|VA_Vulnerability_Analysis|https://github.com/floriankunushevci/rang3r.git|git|python,git
reaver|reaver-wps-fork-t6x|WT_Wireless_Testing|https://github.com/t6x/reaver-wps-fork-t6x.git|git|clang,gcc,git
recon-ng|recon-ng|IG_Information_Gathering|https://github.com/lanmaster53/recon-ng.git|git|python,git
ridenum|ridenum|maintaining_access|https://github.com/trustedsec/ridenum.git|git|python,git
rizin|rizin|RE_Reverse_Engineering|https://github.com/rizinorg/rizin.git|git|gcc,g++,python3,git
rkhunter|rkhunter|VA_Vulnerability_Analysis|null|ST_System_Tools|null
routersploit|routersploit|VA_Vulnerability_Analysis,EF_Exploit_Frameworks|https://github.com/reverse-shell/routersploit.git|git|python,git
roxysploit|roxysploit|EF_Exploit_Frameworks|https://github.com/andyvaikunth/roxysploit.git|git|python,git
ruby|ruby|PL_Programming_Language|null|ST_System_Tools|null
sAINT|sAINT|SS_Sniffing_Spoofing|https://github.com/tiagorlampert/sAINT.git|git|git
santet-online|santet-online|stress_testing,SS_Sniffing_Spoofing|https://github.com/Gameye98/santet-online.git|git|python,git
shellnoob|shellnoob|EF_Exploit_Frameworks|https://github.com/reyammer/shellnoob.git|git|python,git
shellstack|shellstack|SS_Sniffing_Spoofing,MA_Maintaining_Access|https://github.com/Tuhinshubhra/shellstack.git|git|php,git
sherlock|sherlock|IG_Information_Gathering|https://github.com/sherlock-project/sherlock.git|git|python,git
shodanwave|shodanwave|WAH_Web_Application_Hacking|https://github.com/6IX7ine/shodanwave.git|git|python,git
sipvicious|sipvicious|SS_Sniffing_Spoofing|https://github.com/EnableSecurity/sipvicious.git|git|python,git
skipfish|skipfish|WAH_Web_Application_Hacking|https://gitlab.com/kalilinux/packages/skipfish.git|git|clang,gcc,git
slowhttptest|slowhttptest|stress_testing|https://github.com/shekyan/slowhttptest.git|git|clang,gcc,g++,git
slowloris|slowloris|ddos,stress_testing|https://github.com/gkbrk/slowloris.git|git|python,git
smali|smali|RE_Reverse_Engineering|https://github.com/JesusFreke/smali.git|git|git
smbmap|smbmap|IG_Information_Gathering|https://github.com/ShawnDEvans/smbmap.git|git|python,git
sniffjoke|sniffjoke|SS_Sniffing_Spoofing|https://github.com/vecna/sniffjoke.git|git|clang,gcc,g++,git
social-engineer-toolkit|social-engineer-toolkit|SE_Social_Engineering,EF_Exploit_Frameworks,PH_Password_Attacks,SS_Sniffing_Spoofing|https://github.com/trustedsec/social-engineer-toolkit.git|git|python,git
spiderfoot|spiderfoot|IG_Information_Gathering|https://github.com/smicallef/spiderfoot.git|git|python3,python3-pip,git
sqliv|sqliv|VA_Vulnerability_Analysis,WAH_Web_Application_Hacking|https://github.com/Hadesy2k/sqliv.git|git|python,git
sqlmap|sqlmap|IG_Information_Gathering,VA_Vulnerability_Analysis,EF_Exploit_Frameworks,WAH_Web_Application_Hacking|https://github.com/sqlmapproject/sqlmap|git|python,git
sqlmate|sqlmate|IG_Information_Gathering,VA_Vulnerability_Analysis,WAH_Web_Application_Hacking|https://github.com/s0md3v/sqlmate.git|git|python,git
sqlscan|sqlscan|IG_Information_Gathering,VA_Vulnerability_Analysis,WAH_Web_Application_Hacking|https://github.com/Cvar1984/sqlscan.git|git|php,git
sslcaudit|sslcaudit|IG_Information_Gathering|https://github.com/abbbe/sslcaudit.git|git|clang,gcc,git
sslsplit|sslsplit|IG_Information_Gathering|https://github.com/droe/sslsplit.git|git|clang,gcc,git
sslstrip|sslstrip|IG_Information_Gathering,SS_Sniffing_Spoofing|https://github.com/moxie0/sslstrip.git|git|python,git
sslyze|sslyze|IG_Information_Gathering|https://github.com/iSECPartners/sslyze.git|git|python,git
subfinder|subfinder|WAH_Web_Application_Hacking|https://github.com/projectdiscovery/subfinder.git|git|git
subscraper|subscraper|WAH_Web_Application_Hacking|https://github.com/m8r0wn/subscraper.git|git|python,git
sucrack|sucrack|PH_Password_Attacks|https://github.com/hemp3l/sucrack.git|git|gcc,git
termineter|termineter|stress_testing|https://github.com/securestate/termineter.git|git|python,git
Termux-Uedora|Termux-Fedora|T_Termux|https://github.com/nmilosev/termux-fedora.git|git|proot,git
Termux-Ubuntu|Termux-Ubuntu|T_Termux|https://github.com/Neo-Oli/termux-ubuntu.git|git|proot,git
thc-ipv6|thc-ipv6|IG_Information_Gathering,VA_Vulnerability_Analysis,EF_Exploit_Frameworks|https://github.com/vanhauser-thc/thc-ipv6.git|git|clang,gcc,git
the-backdoor-factory|the-backdoor-factory|EF_Exploit_Frameworks|https://github.com/secretsquirrel/the-backdoor-factory.git|git|python,git
theHarvester|theHarvester|IG_Information_Gathering|https://github.com/laramies/theHarvester.git|git|python,git
toilet|toilet|package|null|ST_System_Tools|null
torbrowser-launcher|torbrowser-launcher|null|null|ST_System_Tools|null
torghost|torghost|null|https://github.com/susmithHCK/torghost.git|git|python,git
torshammer|torshammer|stress_testing|https://github.com/dotfighter/torshammer.git|git|python,git
tor|tor|package|null|ST_System_Tools|null
npm|npm|package|null|ST_System_Tools|null
trackout|trackout|IG_Information_Gathering,ip_tracking|https://github.com/abaykan/trackout.git|git|python,git
trape|trape|ip_tracking|https://github.com/boxug/trape.git|git|python,git
trojanizer|trojanizer|null|https://github.com/r00t-3xp10it/trojanizer.git|git|git
truecrack|truecrack|PH_Password_Attacks|https://github.com/lvaccaro/truecrack.git|git|gcc,clang,python,git
txtool|txtool|EF_Exploit_Frameworks|https://github.com/kuburan/txtool.git|git|python,git
unix-privesc-check|unix-privesc-check|VA_Vulnerability_Analysis|https://github.com/pentestmonkey/unix-privesc-check.git|git|git
voiphopper|voiphopper|VA_Vulnerability_Analysis|https://github.com/iknowjason/voiphopper.git|git|gcc,make,git
volatility|volatility|DF_Digital_Forensics|https://github.com/volatilityfoundation/volatility.git|git|python,git
w3af|w3af|WAH_Web_Application_Hacking|https://github.com/andresriancho/w3af.git|git|python,git
w3m|w3m|package|null|ST_System_Tools|null
wafw00f|wafw00f|WAH_Web_Application_Hacking|https://github.com/EnableSecurity/wafw00f.git|git|python,git
webdav|webdav|WAH_Web_Application_Hacking|https://github.com/hacdias/webdav.git|git|golang,git
webpwn3r|webpwn3r|WAH_Web_Application_Hacking|https://github.com/zigoo0/webpwn3r.git|git|python,git
webshells|webshells|WAH_Web_Application_Hacking|https://github.com/BlackArch/webshells.git|git|php,perl,gcc,git
websploit|websploit|WAH_Web_Application_Hacking,EF_Exploit_Frameworks|https://github.com/websploit/websploit.git|git|python,git
weeman|weeman|null|https://github.com/evait-security/weeman.git|git|python,git
weevely3|weevely3|WAH_Web_Application_Hacking|https://github.com/epinna/weevely3.git|git|python,git
wfdroid-termux|wfdroid-termux|null|https://github.com/bytezcrew/wfdroid-termux.git|git|git
wfuzz|wfuzz|WAH_Web_Application_Hacking|https://github.com/xmendez/wfuzz.git|git|python,git
wget|wget|package|null|ST_System_Tools|null
wifi-hacker|wifi-hacker|WT_Wireless_Testing|https://github.com/esc0rtd3w/wifi-hacker.git|git|git
wifiphisher|wifiphisher|WT_Wireless_Testing|https://github.com/wifiphisher/wifiphisher.git|git|python,git
wifitap|wifitap|WT_Wireless_Testing|https://github.com/GDSSecurity/wifitap.git|git|python,git
wifite2|wifite2|WT_Wireless_Testing|https://github.com/derv82/wifite2.git|git|python,git
wifite|wifite|WT_Wireless_Testing|https://github.com/derv82/wifite.git|git|python,git
wifresti|wifresti|WT_Wireless_Testing|https://github.com/LionSec/wifresti.git|git|python,git
wig|wig|WAH_Web_Application_Hacking|null|ST_System_Tools|null
wirespy|wirespy|WT_Wireless_Testing|https://github.com/AresS31/wirespy.git|git|git
wpscan|wpscan|IG_Information_Gathering,VA_Vulnerability_Analysis,WAH_Web_Application_Hacking|https://github.com/wpscanteam/wpscan.git|git|ruby,git
wreckuests|wreckuests|null|https://github.com/JamesJGoodwin/wreckuests.git|git|python,git
xerosploit|xerosploit|EF_Exploit_Frameworks|https://github.com/LionSec/xerosploit.git|git|python,git
xplico|xplico|DF_Digital_Forensics|https://gitlab.com/kalilinux/packages/xplico.git|git|clang,gcc,php,git
xspy|xspy|SS_Sniffing_Spoofing|https://github.com/mnp/xspy.git|git|clang,gcc,git
xsser|xsser|WAH_Web_Application_Hacking|https://github.com/epsylon/xsser.git|git|python,git
yersinia|yersinia|VA_Vulnerability_Analysis,EF_Exploit_Frameworks|https://github.com/tomac/yersinia.git|git|clang,gcc,git
zVirus-Gen|zVirus-Gen|null|https://github.com/ZechBron/zVirus-Gen.git|git|git
zaproxy|zaproxy|WAH_Web_Application_Hacking|https://github.com/zaproxy/zaproxy.git|git|python,php,git
zarp|zarp|null|https://github.com/hatRiot/zarp.git|git|python,git
zeal-kali-installer|zeal-kali-installer|null|https://github.com/1RaY-1/zeal-kali-installer.git|git|git
zenmap-linux-installer|zenmap-linux-installer|IG_Information_Gathering,VA_Vulnerability_Analysis|https://github.com/1RaY-1/zenmap-linux-installer.git|git|nmap,python3,git
zip|zip|package|null|ST_System_Tools|null
zirikatu|zirikatu|null|https://github.com/pasahitz/zirikatu.git|git|git
zphisher|zphisher|T_Termux|https://github.com/htr-tech/zphisher.git|git|php,nodejs,git
